;country_name_short;country_name;election_date;start_date;cabinet_name;caretaker;cabinet_party;prime_minister;seats;election_seats_total;party_name_short;party_name;party_name_english;left_right;country_id;election_id;cabinet_id;previous_cabinet_id;party_id
1573;CAN;Canada;11/27/2000;11/27/2000;Chretien III;0;0;0;38;301;BQ;Bloc Québécois;Quebec Bloc;3.0215;29;455;55;182;448
1574;CAN;Canada;11/27/2000;11/27/2000;Chretien III;0;0;0;13;301;CCF|NDP;Co-operative Commonwealth Federation | New Democratic Party;Co-operative Commonwealth Federation | New Democratic Party;2.46;29;455;55;182;296
1575;CAN;Canada;11/27/2000;11/27/2000;Chretien III;0;1;1;172;301;LP;Liberal Party of Canada;Liberal Party of Canada;5.0552;29;455;55;182;368
1576;CAN;Canada;11/27/2000;11/27/2000;Chretien III;0;0;0;12;301;PCP;Progressive Conservative Party of Canada;Progressive Conservative Party of Canada;6.7112;29;455;55;182;794
1577;CAN;Canada;11/27/2000;11/27/2000;Chretien III;0;0;0;66;301;RPC;Reform Party of Canada;Reform Party of Canada;8.7748;29;455;55;182;897
1578;CAN;Canada;11/27/2000;12/12/2003;Martin I;0;0;0;38;301;BQ;Bloc Québécois;Quebec Bloc;3.0215;29;455;103;55;448
1579;CAN;Canada;11/27/2000;12/12/2003;Martin I;0;0;0;13;301;CCF|NDP;Co-operative Commonwealth Federation | New Democratic Party;Co-operative Commonwealth Federation | New Democratic Party;2.46;29;455;103;55;296
1580;CAN;Canada;11/27/2000;12/12/2003;Martin I;0;1;1;172;301;LP;Liberal Party of Canada;Liberal Party of Canada;5.0552;29;455;103;55;368
1581;CAN;Canada;11/27/2000;12/12/2003;Martin I;0;0;0;12;301;PCP;Progressive Conservative Party of Canada;Progressive Conservative Party of Canada;6.7112;29;455;103;55;794
1582;CAN;Canada;11/27/2000;12/12/2003;Martin I;0;0;0;66;301;RPC;Reform Party of Canada;Reform Party of Canada;8.7748;29;455;103;55;897
1583;CAN;Canada;6/28/2004;7/20/2004;Martin II;0;0;0;54;308;BQ;Bloc Québécois;Quebec Bloc;3.0215;29;240;308;103;448
1584;CAN;Canada;6/28/2004;7/20/2004;Martin II;0;0;0;19;308;CCF|NDP;Co-operative Commonwealth Federation | New Democratic Party;Co-operative Commonwealth Federation | New Democratic Party;2.46;29;240;308;103;296
1585;CAN;Canada;6/28/2004;7/20/2004;Martin II;0;0;0;99;308;CPC;Conservative Party of Canada;Conservative Party of Canada;8.6608;29;240;308;103;1255
1586;CAN;Canada;6/28/2004;7/20/2004;Martin II;0;1;1;135;308;LP;Liberal Party of Canada;Liberal Party of Canada;5.0552;29;240;308;103;368
1587;CAN;Canada;6/28/2004;7/20/2004;Martin II;0;0;0;1;308;none;no party affiliation;no party affiliation;#N/A;29;240;308;103;1189
1588;CAN;Canada;1/23/2006;2/6/2006;Harper I;0;0;0;51;308;BQ;Bloc Québécois;Quebec Bloc;3.0215;29;137;610;308;448
1589;CAN;Canada;1/23/2006;2/6/2006;Harper I;0;0;0;29;308;CCF|NDP;Co-operative Commonwealth Federation | New Democratic Party;Co-operative Commonwealth Federation | New Democratic Party;2.46;29;137;610;308;296
1590;CAN;Canada;1/23/2006;2/6/2006;Harper I;0;1;1;124;308;CPC;Conservative Party of Canada;Conservative Party of Canada;8.6608;29;137;610;308;1255
1591;CAN;Canada;1/23/2006;2/6/2006;Harper I;0;0;0;103;308;LP;Liberal Party of Canada;Liberal Party of Canada;5.0552;29;137;610;308;368
1592;CAN;Canada;1/23/2006;2/6/2006;Harper I;0;0;0;1;308;none;no party affiliation;no party affiliation;#N/A;29;137;610;308;1189
1593;CAN;Canada;10/14/2008;10/30/2008;Harper II;0;0;0;49;308;BQ;Bloc Québécois;Quebec Bloc;3.0215;29;601;612;610;448
1594;CAN;Canada;10/14/2008;10/30/2008;Harper II;0;0;0;37;308;CCF|NDP;Co-operative Commonwealth Federation | New Democratic Party;Co-operative Commonwealth Federation | New Democratic Party;2.46;29;601;612;610;296
1595;CAN;Canada;10/14/2008;10/30/2008;Harper II;0;1;1;143;308;CPC;Conservative Party of Canada;Conservative Party of Canada;8.6608;29;601;612;610;1255
1596;CAN;Canada;10/14/2008;10/30/2008;Harper II;0;0;0;77;308;LP;Liberal Party of Canada;Liberal Party of Canada;5.0552;29;601;612;610;368
1597;CAN;Canada;10/14/2008;10/30/2008;Harper II;0;0;0;2;308;none;no party affiliation;no party affiliation;#N/A;29;601;612;610;1189
1598;CAN;Canada;5/2/2011;5/2/2011;Harper III;0;0;0;4;308;BQ;Bloc Québécois;Quebec Bloc;3.0215;29;703;919;612;448
1599;CAN;Canada;5/2/2011;5/2/2011;Harper III;0;0;0;103;308;CCF|NDP;Co-operative Commonwealth Federation | New Democratic Party;Co-operative Commonwealth Federation | New Democratic Party;2.46;29;703;919;612;296
1600;CAN;Canada;5/2/2011;5/2/2011;Harper III;0;1;1;166;308;CPC;Conservative Party of Canada;Conservative Party of Canada;8.6608;29;703;919;612;1255
1601;CAN;Canada;5/2/2011;5/2/2011;Harper III;0;0;0;1;308;GPC;Green Party of Canada;Green Party of Canada;1.9018;29;703;919;612;1259
1602;CAN;Canada;5/2/2011;5/2/2011;Harper III;0;0;0;34;308;LP;Liberal Party of Canada;Liberal Party of Canada;5.0552;29;703;919;612;368
1603;CAN;Canada;10/19/2015;11/4/2015;Trudeau J I;0;0;0;10;338;BQ;Bloc Québécois;Quebec Bloc;3.0215;29;994;1176;919;448
1604;CAN;Canada;10/19/2015;11/4/2015;Trudeau J I;0;0;0;44;338;CCF|NDP;Co-operative Commonwealth Federation | New Democratic Party;Co-operative Commonwealth Federation | New Democratic Party;2.46;29;994;1176;919;296
1605;CAN;Canada;10/19/2015;11/4/2015;Trudeau J I;0;0;0;99;338;CPC;Conservative Party of Canada;Conservative Party of Canada;8.6608;29;994;1176;919;1255
1606;CAN;Canada;10/19/2015;11/4/2015;Trudeau J I;0;0;0;1;338;GPC;Green Party of Canada;Green Party of Canada;1.9018;29;994;1176;919;1259
1607;CAN;Canada;10/19/2015;11/4/2015;Trudeau J I;0;1;1;184;338;LP;Liberal Party of Canada;Liberal Party of Canada;5.0552;29;994;1176;919;368
1608;CAN;Canada;10/21/2019;10/21/2019;Trudeau J II;0;0;0;32;338;BQ;Bloc Québécois;Quebec Bloc;3.0215;29;1084;1620;1176;448
1609;CAN;Canada;10/21/2019;10/21/2019;Trudeau J II;0;0;0;24;338;CCF|NDP;Co-operative Commonwealth Federation | New Democratic Party;Co-operative Commonwealth Federation | New Democratic Party;2.46;29;1084;1620;1176;296
1610;CAN;Canada;10/21/2019;10/21/2019;Trudeau J II;0;0;0;121;338;CPC;Conservative Party of Canada;Conservative Party of Canada;8.6608;29;1084;1620;1176;1255
1611;CAN;Canada;10/21/2019;10/21/2019;Trudeau J II;0;0;0;3;338;GPC;Green Party of Canada;Green Party of Canada;1.9018;29;1084;1620;1176;1259
1612;CAN;Canada;10/21/2019;10/21/2019;Trudeau J II;0;1;1;157;338;LP;Liberal Party of Canada;Liberal Party of Canada;5.0552;29;1084;1620;1176;368
1613;CAN;Canada;10/21/2019;10/21/2019;Trudeau J II;0;0;0;1;338;none;no party affiliation;no party affiliation;#N/A;29;1084;1620;1176;1189
1614;CHE;Switzerland;10/26/1902;12/11/1902;Bundesrat 1902;0;0;0;4;167;DG;Gruppe der Demokraten  Groupe des democrates;Democratic Group;3.3;40;982;1456;#N/A;886
1615;CHE;Switzerland;10/26/1902;12/11/1902;Bundesrat 1902;0;1;0;100;167;FDP-PRD;Freisinnig-Demokratische Partei der Schweiz  Parti Radical-Democratique Suisse;Radical Democratic Party;6.3249;40;982;1456;#N/A;26
1616;CHE;Switzerland;10/26/1902;12/11/1902;Bundesrat 1902;0;1;0;36;167;KK/CVP;Katholische Konservative / Christlichdemokratische Volkspartei  Conservateurs catholiques  /  Parti démocrate-chrétien;Catholic Conservative / Christian Democratic Peoples Party;4.7288;40;982;1456;#N/A;531
1617;CHE;Switzerland;10/26/1902;12/11/1902;Bundesrat 1902;0;0;0;20;167;LPS;Liberale Partei der Schweiz  Parti liberal suisse;Liberal Party of Switzerland;7.2961;40;982;1456;#N/A;458
1618;CHE;Switzerland;10/26/1902;12/11/1902;Bundesrat 1902;0;0;0;7;167;SP-PS;Sozialdemokratische Partei der Schweiz  Parti Socialiste Suisse;Social Democratic Party of Switzerland;1.8319;40;982;1456;#N/A;35
1619;CHE;Switzerland;10/29/1905;10/29/1905;Bundesrat 1905;0;0;0;6;167;DG;Gruppe der Demokraten  Groupe des democrates;Democratic Group;3.3;40;981;1457;1456;886
1620;CHE;Switzerland;10/29/1905;10/29/1905;Bundesrat 1905;0;1;0;104;167;FDP-PRD;Freisinnig-Demokratische Partei der Schweiz  Parti Radical-Democratique Suisse;Radical Democratic Party;6.3249;40;981;1457;1456;26
1621;CHE;Switzerland;10/29/1905;10/29/1905;Bundesrat 1905;0;1;0;36;167;KK/CVP;Katholische Konservative / Christlichdemokratische Volkspartei  Conservateurs catholiques  /  Parti démocrate-chrétien;Catholic Conservative / Christian Democratic Peoples Party;4.7288;40;981;1457;1456;531
1622;CHE;Switzerland;10/29/1905;10/29/1905;Bundesrat 1905;0;0;0;19;167;LPS;Liberale Partei der Schweiz  Parti liberal suisse;Liberal Party of Switzerland;7.2961;40;981;1457;1456;458
1623;CHE;Switzerland;10/29/1905;10/29/1905;Bundesrat 1905;0;0;0;2;167;SP-PS;Sozialdemokratische Partei der Schweiz  Parti Socialiste Suisse;Social Democratic Party of Switzerland;1.8319;40;981;1457;1456;35
1624;CHE;Switzerland;10/25/1908;10/25/1908;Bundesrat 1908;0;0;0;5;167;DG;Gruppe der Demokraten  Groupe des democrates;Democratic Group;3.3;40;980;1458;1457;886
1625;CHE;Switzerland;10/25/1908;10/25/1908;Bundesrat 1908;0;1;0;105;167;FDP-PRD;Freisinnig-Demokratische Partei der Schweiz  Parti Radical-Democratique Suisse;Radical Democratic Party;6.3249;40;980;1458;1457;26
1626;CHE;Switzerland;10/25/1908;10/25/1908;Bundesrat 1908;0;1;0;35;167;KK/CVP;Katholische Konservative / Christlichdemokratische Volkspartei  Conservateurs catholiques  /  Parti démocrate-chrétien;Catholic Conservative / Christian Democratic Peoples Party;4.7288;40;980;1458;1457;531
1627;CHE;Switzerland;10/25/1908;10/25/1908;Bundesrat 1908;0;0;0;15;167;LPS;Liberale Partei der Schweiz  Parti liberal suisse;Liberal Party of Switzerland;7.2961;40;980;1458;1457;458
1628;CHE;Switzerland;10/25/1908;10/25/1908;Bundesrat 1908;0;0;0;7;167;SP-PS;Sozialdemokratische Partei der Schweiz  Parti Socialiste Suisse;Social Democratic Party of Switzerland;1.8319;40;980;1458;1457;35
1629;CHE;Switzerland;10/29/1911;12/14/1911;Bundesrat 1911;0;0;0;6;189;DG;Gruppe der Demokraten  Groupe des democrates;Democratic Group;3.3;40;979;1459;1458;886
1630;CHE;Switzerland;10/29/1911;12/14/1911;Bundesrat 1911;0;1;0;114;189;FDP-PRD;Freisinnig-Demokratische Partei der Schweiz  Parti Radical-Democratique Suisse;Radical Democratic Party;6.3249;40;979;1459;1458;26
1631;CHE;Switzerland;10/29/1911;12/14/1911;Bundesrat 1911;0;1;0;38;189;KK/CVP;Katholische Konservative / Christlichdemokratische Volkspartei  Conservateurs catholiques  /  Parti démocrate-chrétien;Catholic Conservative / Christian Democratic Peoples Party;4.7288;40;979;1459;1458;531
1632;CHE;Switzerland;10/29/1911;12/14/1911;Bundesrat 1911;0;0;0;14;189;LPS;Liberale Partei der Schweiz  Parti liberal suisse;Liberal Party of Switzerland;7.2961;40;979;1459;1458;458
1633;CHE;Switzerland;10/29/1911;12/14/1911;Bundesrat 1911;0;0;0;15;189;SP-PS;Sozialdemokratische Partei der Schweiz  Parti Socialiste Suisse;Social Democratic Party of Switzerland;1.8319;40;979;1459;1458;35
1634;CHE;Switzerland;10/29/1911;12/14/1911;Bundesrat 1911;0;0;0;2;189;etc;others;others;#N/A;40;979;1459;1458;2579
1635;CHE;Switzerland;10/25/1914;10/25/1914;Bundesrat 1914;0;0;0;4;189;DG;Gruppe der Demokraten  Groupe des democrates;Democratic Group;3.3;40;978;1465;1459;886
1636;CHE;Switzerland;10/25/1914;10/25/1914;Bundesrat 1914;0;1;0;112;189;FDP-PRD;Freisinnig-Demokratische Partei der Schweiz  Parti Radical-Democratique Suisse;Radical Democratic Party;6.3249;40;978;1465;1459;26
1637;CHE;Switzerland;10/25/1914;10/25/1914;Bundesrat 1914;0;1;0;37;189;KK/CVP;Katholische Konservative / Christlichdemokratische Volkspartei  Conservateurs catholiques  /  Parti démocrate-chrétien;Catholic Conservative / Christian Democratic Peoples Party;4.7288;40;978;1465;1459;531
1638;CHE;Switzerland;10/25/1914;10/25/1914;Bundesrat 1914;0;0;0;15;189;LPS;Liberale Partei der Schweiz  Parti liberal suisse;Liberal Party of Switzerland;7.2961;40;978;1465;1459;458
1639;CHE;Switzerland;10/25/1914;10/25/1914;Bundesrat 1914;0;0;0;19;189;SP-PS;Sozialdemokratische Partei der Schweiz  Parti Socialiste Suisse;Social Democratic Party of Switzerland;1.8319;40;978;1465;1459;35
1640;CHE;Switzerland;10/25/1914;10/25/1914;Bundesrat 1914;0;0;0;2;189;etc;others;others;#N/A;40;978;1465;1459;2579
1641;CHE;Switzerland;10/25/1914;6/26/1917;Bundesrat 1917 I;0;0;0;4;189;DG;Gruppe der Demokraten  Groupe des democrates;Democratic Group;3.3;40;978;1463;1465;886
1642;CHE;Switzerland;10/25/1914;6/26/1917;Bundesrat 1917 I;0;1;0;112;189;FDP-PRD;Freisinnig-Demokratische Partei der Schweiz  Parti Radical-Democratique Suisse;Radical Democratic Party;6.3249;40;978;1463;1465;26
1643;CHE;Switzerland;10/25/1914;6/26/1917;Bundesrat 1917 I;0;1;0;37;189;KK/CVP;Katholische Konservative / Christlichdemokratische Volkspartei  Conservateurs catholiques  /  Parti démocrate-chrétien;Catholic Conservative / Christian Democratic Peoples Party;4.7288;40;978;1463;1465;531
1644;CHE;Switzerland;10/25/1914;6/26/1917;Bundesrat 1917 I;0;1;0;15;189;LPS;Liberale Partei der Schweiz  Parti liberal suisse;Liberal Party of Switzerland;7.2961;40;978;1463;1465;458
1645;CHE;Switzerland;10/25/1914;6/26/1917;Bundesrat 1917 I;0;0;0;19;189;SP-PS;Sozialdemokratische Partei der Schweiz  Parti Socialiste Suisse;Social Democratic Party of Switzerland;1.8319;40;978;1463;1465;35
1646;CHE;Switzerland;10/25/1914;6/26/1917;Bundesrat 1917 I;0;0;0;2;189;etc;others;others;#N/A;40;978;1463;1465;2579
1647;CHE;Switzerland;10/28/1917;12/13/1917;Bundesrat 1917 II;0;0;0;7;189;DG;Gruppe der Demokraten  Groupe des democrates;Democratic Group;3.3;40;977;1464;1463;886
1648;CHE;Switzerland;10/28/1917;12/13/1917;Bundesrat 1917 II;0;1;0;103;189;FDP-PRD;Freisinnig-Demokratische Partei der Schweiz  Parti Radical-Democratique Suisse;Radical Democratic Party;6.3249;40;977;1464;1463;26
1649;CHE;Switzerland;10/28/1917;12/13/1917;Bundesrat 1917 II;0;1;0;42;189;KK/CVP;Katholische Konservative / Christlichdemokratische Volkspartei  Conservateurs catholiques  /  Parti démocrate-chrétien;Catholic Conservative / Christian Democratic Peoples Party;4.7288;40;977;1464;1463;531
1650;CHE;Switzerland;10/28/1917;12/13/1917;Bundesrat 1917 II;0;1;0;12;189;LPS;Liberale Partei der Schweiz  Parti liberal suisse;Liberal Party of Switzerland;7.2961;40;977;1464;1463;458
1651;CHE;Switzerland;10/28/1917;12/13/1917;Bundesrat 1917 II;0;0;0;20;189;SP-PS;Sozialdemokratische Partei der Schweiz  Parti Socialiste Suisse;Social Democratic Party of Switzerland;1.8319;40;977;1464;1463;35
1652;CHE;Switzerland;10/28/1917;12/13/1917;Bundesrat 1917 II;0;0;0;5;189;etc;others;others;#N/A;40;977;1464;1463;2579
1653;CHE;Switzerland;10/26/1919;12/11/1919;Bundesrat 1919;0;0;0;4;189;DG;Gruppe der Demokraten  Groupe des democrates;Democratic Group;3.3;40;770;981;1464;886
1654;CHE;Switzerland;10/26/1919;12/11/1919;Bundesrat 1919;0;0;0;1;189;EVP-PEP;Evangelische Volkspartei der Schweiz  Parti Populaire Evangelique Suisse;Protestant Peoples Party;4.9248;40;770;981;1464;602
1655;CHE;Switzerland;10/26/1919;12/11/1919;Bundesrat 1919;0;1;0;60;189;FDP-PRD;Freisinnig-Demokratische Partei der Schweiz  Parti Radical-Democratique Suisse;Radical Democratic Party;6.3249;40;770;981;1464;26
1656;CHE;Switzerland;10/26/1919;12/11/1919;Bundesrat 1919;0;0;0;2;189;GV;Grütliverein   Grutléen;Grutli Society;3.3;40;770;981;1464;1951
1657;CHE;Switzerland;10/26/1919;12/11/1919;Bundesrat 1919;0;1;0;41;189;KK/CVP;Katholische Konservative / Christlichdemokratische Volkspartei  Conservateurs catholiques  /  Parti démocrate-chrétien;Catholic Conservative / Christian Democratic Peoples Party;4.7288;40;770;981;1464;531
1658;CHE;Switzerland;10/26/1919;12/11/1919;Bundesrat 1919;0;0;0;9;189;LPS;Liberale Partei der Schweiz  Parti liberal suisse;Liberal Party of Switzerland;7.2961;40;770;981;1464;458
1659;CHE;Switzerland;10/26/1919;12/11/1919;Bundesrat 1919;0;0;0;41;189;SP-PS;Sozialdemokratische Partei der Schweiz  Parti Socialiste Suisse;Social Democratic Party of Switzerland;1.8319;40;770;981;1464;35
1660;CHE;Switzerland;10/26/1919;12/11/1919;Bundesrat 1919;0;0;0;30;189;SVP-UDC;Schweizerische Volkspartei  Union Démocratique du Centre;Swiss People's Party;7.3575;40;770;981;1464;750
1661;CHE;Switzerland;10/26/1919;12/11/1919;Bundesrat 1919;0;0;0;1;189;one-seat;one seat;one seat;#N/A;40;770;981;1464;2303
1662;CHE;Switzerland;10/29/1922;12/14/1922;Bundesrat 1922;0;0;0;3;198;DG;Gruppe der Demokraten  Groupe des democrates;Democratic Group;3.3;40;773;980;981;886
1663;CHE;Switzerland;10/29/1922;12/14/1922;Bundesrat 1922;0;0;0;1;198;EVP-PEP;Evangelische Volkspartei der Schweiz  Parti Populaire Evangelique Suisse;Protestant Peoples Party;4.9248;40;773;980;981;602
1664;CHE;Switzerland;10/29/1922;12/14/1922;Bundesrat 1922;0;1;0;60;198;FDP-PRD;Freisinnig-Demokratische Partei der Schweiz  Parti Radical-Democratique Suisse;Radical Democratic Party;6.3249;40;773;980;981;26
1665;CHE;Switzerland;10/29/1922;12/14/1922;Bundesrat 1922;0;1;0;44;198;KK/CVP;Katholische Konservative / Christlichdemokratische Volkspartei  Conservateurs catholiques  /  Parti démocrate-chrétien;Catholic Conservative / Christian Democratic Peoples Party;4.7288;40;773;980;981;531
1666;CHE;Switzerland;10/29/1922;12/14/1922;Bundesrat 1922;0;0;0;10;198;LPS;Liberale Partei der Schweiz  Parti liberal suisse;Liberal Party of Switzerland;7.2961;40;773;980;981;458
1667;CHE;Switzerland;10/29/1922;12/14/1922;Bundesrat 1922;0;0;0;2;198;PdA;Partei der Arbeit der Schweiz;Swiss Party of Labour;0.5263;40;773;980;981;1167
1668;CHE;Switzerland;10/29/1922;12/14/1922;Bundesrat 1922;0;0;0;43;198;SP-PS;Sozialdemokratische Partei der Schweiz  Parti Socialiste Suisse;Social Democratic Party of Switzerland;1.8319;40;773;980;981;35
1669;CHE;Switzerland;10/29/1922;12/14/1922;Bundesrat 1922;0;0;0;34;198;SVP-UDC;Schweizerische Volkspartei  Union Démocratique du Centre;Swiss People's Party;7.3575;40;773;980;981;750
1670;CHE;Switzerland;10/29/1922;12/14/1922;Bundesrat 1922;0;0;0;1;198;one-seat;one seat;one seat;#N/A;40;773;980;981;2303
1671;CHE;Switzerland;10/25/1925;12/17/1925;Bundesrat 1925;0;0;0;5;198;DG;Gruppe der Demokraten  Groupe des democrates;Democratic Group;3.3;40;774;979;980;886
1672;CHE;Switzerland;10/25/1925;12/17/1925;Bundesrat 1925;0;0;0;1;198;EVP-PEP;Evangelische Volkspartei der Schweiz  Parti Populaire Evangelique Suisse;Protestant Peoples Party;4.9248;40;774;979;980;602
1673;CHE;Switzerland;10/25/1925;12/17/1925;Bundesrat 1925;0;1;0;60;198;FDP-PRD;Freisinnig-Demokratische Partei der Schweiz  Parti Radical-Democratique Suisse;Radical Democratic Party;6.3249;40;774;979;980;26
1674;CHE;Switzerland;10/25/1925;12/17/1925;Bundesrat 1925;0;1;0;42;198;KK/CVP;Katholische Konservative / Christlichdemokratische Volkspartei  Conservateurs catholiques  /  Parti démocrate-chrétien;Catholic Conservative / Christian Democratic Peoples Party;4.7288;40;774;979;980;531
1675;CHE;Switzerland;10/25/1925;12/17/1925;Bundesrat 1925;0;0;0;7;198;LPS;Liberale Partei der Schweiz  Parti liberal suisse;Liberal Party of Switzerland;7.2961;40;774;979;980;458
1676;CHE;Switzerland;10/25/1925;12/17/1925;Bundesrat 1925;0;0;0;3;198;PdA;Partei der Arbeit der Schweiz;Swiss Party of Labour;0.5263;40;774;979;980;1167
1677;CHE;Switzerland;10/25/1925;12/17/1925;Bundesrat 1925;0;0;0;49;198;SP-PS;Sozialdemokratische Partei der Schweiz  Parti Socialiste Suisse;Social Democratic Party of Switzerland;1.8319;40;774;979;980;35
1678;CHE;Switzerland;10/25/1925;12/17/1925;Bundesrat 1925;0;0;0;30;198;SVP-UDC;Schweizerische Volkspartei  Union Démocratique du Centre;Swiss People's Party;7.3575;40;774;979;980;750
1679;CHE;Switzerland;10/25/1925;12/17/1925;Bundesrat 1925;0;0;0;1;198;UDE;Union de défense économique;National Union;8.8;40;774;979;980;1954
1680;CHE;Switzerland;10/28/1928;12/13/1928;Bundesrat 1928;0;0;0;3;198;DG;Gruppe der Demokraten  Groupe des democrates;Democratic Group;3.3;40;772;977;979;886
1681;CHE;Switzerland;10/28/1928;12/13/1928;Bundesrat 1928;0;0;0;1;198;EVP-PEP;Evangelische Volkspartei der Schweiz  Parti Populaire Evangelique Suisse;Protestant Peoples Party;4.9248;40;772;977;979;602
1682;CHE;Switzerland;10/28/1928;12/13/1928;Bundesrat 1928;0;1;0;58;198;FDP-PRD;Freisinnig-Demokratische Partei der Schweiz  Parti Radical-Democratique Suisse;Radical Democratic Party;6.3249;40;772;977;979;26
1683;CHE;Switzerland;10/28/1928;12/13/1928;Bundesrat 1928;0;1;0;46;198;KK/CVP;Katholische Konservative / Christlichdemokratische Volkspartei  Conservateurs catholiques  /  Parti démocrate-chrétien;Catholic Conservative / Christian Democratic Peoples Party;4.7288;40;772;977;979;531
1684;CHE;Switzerland;10/28/1928;12/13/1928;Bundesrat 1928;0;0;0;6;198;LPS;Liberale Partei der Schweiz  Parti liberal suisse;Liberal Party of Switzerland;7.2961;40;772;977;979;458
1685;CHE;Switzerland;10/28/1928;12/13/1928;Bundesrat 1928;0;0;0;2;198;PdA;Partei der Arbeit der Schweiz;Swiss Party of Labour;0.5263;40;772;977;979;1167
